sentence,label
"	If people in New York or Los Angeles or wherever else are stupid enough or resigned,to,the,fact,that 's,what,prices,are enough to pay that much for a movie ticket",2
"	Add to that",2
"	No kidding",2
"	Every minute and a half",2
"	Not the fault of the filmmakers or the theater",2
"	A note to rude people TURN OFF YOUR F'N PHONES OR STAY THE HELL OUT OF THE THEATER",2
"	THERE ARE MORE PEOPLE IN THIS WORLD BESIDES YOU AND YOUR FRIENDS",2
"	YOU ARE NOT MORE IMPORTANT THAN EVERYONE ELSE",2
"	IT 's JUST RUDE Not that you care or anything",2
"Considering a cast of relative unknowns and B , or C list actors",2
"	The writing was okay although there was n't much of a story going on",2
"	Let 's face it , the who 's the killer?",2
"	routine has been done 1000 times before and it 's been done better",2
"	It 's just difficult to rate a movie with high stars if you have to pay three times as much to see it as you did for a better movie the week before",2
"	I hope the Friday the 13th remake is better",2
"	With copious amounts of material swirling around in this over busy production",2
"	With cloaks flourished and hats put on and taken off ad,nauseum the two main performers Allen and Desdiri occasionally suffer from shortage of breath and at times you feel like screaming please just stand still ",2
"	I do n't want to be too unkind as all singers have off nights and the audience at La Scala obviously loved him and who am I to argue with them",2
"	I feel thrillers draw me in more when I feel as if I am part of the plot",2
"	It 's worth seeing on DVD just to get an idea of what 's going on in Africa",2
"	This is required watching for most of us",2
"	Like other series we are bound to see the conclusion before we get it spoiled by reviews and idiot,friends and so on",2
 So I went one not so sunny noon and watched it with a friend,2
"	The first Matrix was an OKAY flick re,defining what most of us considered action,films",2
"	What do these wacky brothers thing of next is a trilogy",2
"	We can make BIG BIG money ",2
"	So they go ahead and re,thing and re,load",2
We end up with reloaded and revolutions,2
"	These films has from the beginning been about pushing toward a limit",2
"	The first one did so very well",2
"	But we tired",2
"	It is all about the first film",2
"	This was irony",2
"	A think that unfortunally did n't translate too,well into the world of The Matrix Another good thing about this film was the CGI that was actually out,dated but that fit perfectly into the premise of the film and did n't make things worse like they did in Star Wars II Attack of the CGI,Clones And of course",2
"	But not really",2
"	And we still ask ourselves",2
"	I 've always been a fan of the Final Fantasy series",2
"	Final Fantasy III VI in Japan and VII have been two of the greatest video games I have ever beaten",2
"	Fans have been clamoring for a sequel ever since it 's release",2
"	Since my opinion of the film mirrors what many users have already mentioned I will keep this review shorter and to the point",2
"	All in all AV does n't reach anywhere near the bar that FFVII left for itself",2
"	It 's not a bad movie",2
"	While it may be appealing to niche crowds such as hardcore fans minus me",2
"	My exact rating for this movie is a 58",2
"	And it does",2
"	 YOU 've GOT THIS PROBLEM ",2
"	I 'm not asking you to splice DNA you just DO IT ",2
"	I thought that Cris Evans did a pretty good job of the human torch Johnny Storm",2
"	Let 's Acting from Michael Chiklis not anymore was OK I just did n't get into his character the thing",2
"	This film covers in a limited sense what THE CELLULOID CLOSET covers more professionally and comprehensively",2
"	The title refers to the reel of gay and homoerotic scenes from Hudson 's studio films that he compiled for showing to his friends at parties",2
"	There are no candid home movie clips no shots of Rock by the pool",2
"	I 'm sure for some viewers these qualities will give the film a sort of underground cult classic feeling and add to its appeal",2
"	Not the best actor America ever produced",2
"Based on Philip K Dick 's cult gee novel ,  do Androids Dream of Electric Sheep",2
"	Time to die",2
" And Hauer 's bemused Batty to a fleeing Deckard , Where 're you going",2
"	Those providing the turmoil are his brothers Luis and Ricardo Carbonell and Murciano respectively who consistently are chomping at the bit with their disputes about the impending revolution and the desire to remain a patriot despite the odds of Communism infiltrating the masses",2
"	Fico remains the peacekeeper and will not tolerate any disrespect towards his decent,hearted father but the dam will only hold for so long as the siblings go their separate ways",2
"	When Luis is killed in an attempted coup,de,tat assassination on loathed Presidente Batista Fernandez Fico can only see the writing on the wall when he allows his heart to open to Luis' widow",2
"	Shortly thereafter things get worse when Ricardo has fled to the deep jungles of the covert military ops of Fidel Castro after he was arrested and beaten by the corrupt chief of police",2
"GAME 6 2006 , Michael Keaton",2
"	Based on a story by acclaimed author Don DeLillo who adapted the screenplay",2
"	But I 'm getting ahead of myself",2
" Nicky grows increasingly wearier as the day becomes night and after a short visit with his father The Sopranos Aldredge figures to ditch the premiere after all especially when his leading man , the always welcome vet Yulin , whose addled brain can not get its grasp on a key line reading and ducks into a local bar to add insult to injury and watch with melodramatic hubris his beloved Sox get theirs",2
"	Never before has a sharp,edged black comedy been needed to poke at the underbelly of the medium than now",2
